#run,lumi,evt
1,13620,223897
1,13859,271782
1,13670,233863
1,13705,240947
1,13844,268799
1,13805,260912
1,13805,260921
1,13912,282367
1,2956,91062
1,2511,2175
1,5199,39766
1,7660,31980
1,9417,383226
1,3699,239661
1,4168,333598
1,4264,352784
1,8536,207034
1,15852,170283
1,16210,241974
1,16283,256476
1,16566,313120
1,16322,264275
1,16325,264925
1,16310,261991
1,16356,271082
1,16413,282534
1,11360,271824
1,11342,268351
1,9282,356282
1,11706,341192
1,11786,357002
1,11786,357151
1,11905,380833
1,11905,380931
1,10133,26526
1,11340,267856
1,11159,231791
1,10868,173491
1,10869,173604
1,11133,226546
1,12258,451426
1,12250,449893
1,12217,443348
1,12295,458930
1,12416,483191
1,12427,485226
1,12109,421621
1,12062,412376
1,12375,474915
1,12484,496792
1,12466,493080
1,5983,196528
1,6158,231495
1,6180,235910
1,6204,240632
1,6206,241184
1,6315,262904
1,8305,160903
1,6732,346210
1,6767,353382
1,6845,368808
1,10153,30434
1,11031,206137
1,11152,230389
1,11248,249454
1,11343,268473
1,10622,124245
1,10649,129771
1,10717,143286
1,10785,156820
1,10867,173299
1,12362,472226
1,11112,222244
1,11950,389994
1,12927,85382
1,12958,91453
1,13342,168334
1,13375,174822
1,14127,325331
1,6090,217804
1,5862,172333
1,5331,66169
1,14180,335836
1,14180,335969
1,7682,36213
1,8732,246217
1,7475,494841
1,8757,251244
1,7511,2083
1,8070,113840
1,14173,334568
1,14223,344464
1,14304,360619
1,14789,457776
1,14987,497206
1,15012,2216
1,15037,7292
1,15129,25658
1,15098,19419
1,15098,19453
1,15114,22651
1,15615,122888
1,1967,393226
1,2370,473949
1,1909,381712
1,1911,382164
1,1974,394717
1,3340,167849
1,8716,243078
1,4246,349116
1,1588,317451
1,1607,321227
1,2089,417719
1,4328,365539
1,2797,59394
1,3079,115660
1,1628,325452
1,1826,365049
1,1902,380388
1,2707,41239
1,1532,306369
1,1546,309002
1,1987,397214
1,1651,330151
1,2916,83087
1,2916,83139
1,3060,111992
1,3210,141837
1,3484,196699
1,4062,312357
1,3866,273118
1,3597,219320
1,3965,292992
1,2368,473497
1,3027,105349
1,2750,49900
1,3025,104938
1,3117,123302
1,3962,292366
1,4278,355448
1,4076,315190
1,4406,381194
1,4430,385830
1,4540,407841
1,208,41506
1,208,41577
1,309,61693
1,990,197995
1,819,163741
1,1282,256336
1,2220,443931
1,6014,202667
1,7816,63073
1,7960,91850
1,8602,220213
1,9194,338657
1,16531,306193
1,16536,307034
1,16545,308957
1,15015,2989
1,15048,9524
1,15183,36451
1,15744,148656
1,16052,210341
1,16061,212121
1,2110,421814
1,2146,429161
1,6912,382326
1,7874,74793
1,7733,46559
1,9868,473462
1,3393,178438
1,3438,187411
1,3438,187519
1,5422,84367
1,7546,9182
1,3998,299418
1,5665,132873
1,5680,135915
1,5683,136529
1,5050,9972
1,15910,181941
1,8664,232685
1,7534,6659
1,8115,122874
1,8207,141302
1,8265,152977
1,8469,193763
1,7578,15593
1,7256,451047
1,7314,462672
1,7315,462848
1,7313,462514
1,7566,13190
1,15471,94033
1,15293,58423
1,15523,104423
1,16042,208240
1,511,102015
1,826,165195
1,829,165746
1,2687,37234
1,688,137450
1,8284,156614
1,8479,195719
1,14388,377525
1,14392,378353
1,2181,436070
1,4039,307690
1,4799,459775
1,15811,162003
1,15925,184948
1,15857,171280
1,15888,177476
1,15842,168236
1,15886,177110
1,16209,241649
1,16340,267819
1,552,110213
1,774,154782
1,777,155296
1,938,187501
1,8460,191834
1,8605,220970
1,7239,447782
1,9172,334219
1,992,198261
1,1016,203176
1,3587,217305
1,7275,454841
1,5035,6905
1,6263,252466
1,7270,453919
1,5804,160722
1,5360,71901
1,5893,178437
1,4853,470531
1,4854,470626
1,4854,470772
1,4917,483208
1,4951,490052
1,8176,135070
1,8291,158045
1,5676,135191
1,6752,350388
1,9226,345060
1,5668,133421
1,6513,302551
1,6513,302595
1,9667,433311
1,9761,452113
1,6100,219913
1,6495,298939
1,329,65695
1,2904,80720
1,8036,107008
