#run,lumi,evt
1,46419,18510877
1,46419,18510926
1,47193,18819322
1,45976,18334057
1,45978,18334863
1,45978,18334880
1,46547,18561631
1,46547,18561709
1,46795,18660657
1,3860,1539392
1,12396,4943056
1,14276,5692702
1,14276,5692761
1,16590,6615603
1,16590,6615662
1,16590,6615719
1,18040,7193843
1,14028,5593741
1,15394,6138512
1,35794,14273776
1,35794,14273848
1,46558,18566107
1,44372,17694513
1,38486,15347300
1,43682,17419140
1,43682,17419381
1,44300,17665481
1,44300,17665772
1,47777,19052161
1,41487,16544163
1,50862,20282550
1,2514,1002460
1,2516,1003009
1,2516,1003066
1,5469,2180778
1,6023,2401857
1,6027,2403193
1,34202,13638617
1,38490,15348861
1,39549,15771079
1,43468,17333904
1,43468,17333968
1,43468,17334063
1,44551,17765793
1,49029,19551419
1,49029,19551485
1,7847,3129001
1,3235,1289799
1,5578,2224415
1,5986,2386880
1,5986,2386995
1,3362,1340378
1,3362,1340677
1,6412,2556968
1,7266,2897446
1,8653,3450675
1,10447,4166065
1,8778,3500402
1,8780,3501300
1,8819,3516926
1,10326,4117801
1,10328,4118333
1,10328,4118369
1,10328,4118402
1,10328,4118440
1,10512,4191892
1,11265,4492006
1,10750,4286727
1,12694,5061802
1,12694,5061786
1,12694,5061893
1,11263,4491084
1,11263,4491245
1,11263,4491473
1,11573,4615176
1,11000,4386344
1,11300,4505966
1,11509,4589264
1,11752,4686405
1,11752,4686411
1,11874,4734783
1,11874,4734790
1,12071,4813507
1,12113,4830128
1,13867,5529623
1,13867,5529661
1,14369,5730107
1,2031,809895
1,5217,2080369
1,3066,1222516
1,3066,1222716
1,4902,1954617
1,8326,3319972
1,13007,5186786
1,8684,3462696
1,10315,4113284
1,10376,4137650
1,13006,5186216
1,13160,5247717
1,12725,5074257
1,12725,5074380
1,12055,4807191
1,12058,4808412
1,12058,4808546
1,13765,5489186
1,13861,5527357
1,14195,5660656
1,17178,6850040
1,18489,7372782
1,18991,7573046
1,15378,6132169
1,16618,6626852
1,14586,5816299
1,14586,5816453
1,14610,5825922
1,14610,5826120
1,14610,5826184
1,17574,7007950
1,17743,7075284
1,17743,7075495
1,10540,4202846
1,24412,9734641
1,24412,9734941
1,11989,4780686
1,11989,4780817
1,12605,5026296
1,15027,5992279
1,15052,6002205
1,13418,5350872
1,13855,5524970
1,19499,7775797
1,14370,5730266
1,15121,6029752
1,16666,6646102
1,16666,6646093
1,18523,7386521
1,33556,13381210
1,40753,16251037
1,33808,13481887
1,33832,13491175
1,33836,13492708
1,33937,13533212
1,37056,14776825
1,40038,15966014
1,40038,15966219
1,48810,19464343
1,18413,7342690
1,18821,7505254
1,19461,7760320
1,19513,7781365
1,19469,7763656
1,19076,7607101
1,20829,8306158
1,22344,8910026
1,19275,7686463
1,19275,7686500
1,19460,7759940
1,19460,7760051
1,19479,7767663
1,20881,8326709
1,32155,12822602
1,32155,12822728
1,33603,13399975
1,25332,10101599
1,21876,8723674
1,21876,8723679
1,23305,9293233
1,23305,9293370
1,23500,9370882
1,23500,9371026
1,26797,10685786
1,21928,8744191
1,21928,8744219
1,24732,9862418
1,24732,9862555
1,26132,10420659
1,22956,9154178
1,23297,9289998
1,23297,9290256
1,23297,9290332
1,34752,13857964
1,34752,13858012
1,35032,13969728
1,38639,15408404
1,34631,13810116
1,34631,13810177
1,36962,14739465
1,36050,14375695
1,36050,14375942
1,36771,14663336
1,37558,14977110
1,37378,14905342
1,37378,14905480
1,36721,14643419
1,37086,14788848
1,37086,14788853
1,37086,14788970
1,37082,14787144
1,40133,16003928
1,40259,16054050
1,40259,16054048
1,40259,16054146
1,41092,16386666
1,41139,16405218
1,42938,17122616
1,42938,17122617
1,41826,16679156
1,44111,17590206
1,44115,17591866
1,44208,17629014
1,44208,17629119
1,42415,16913938
1,39224,15641637
1,39711,15835675
1,39711,15835785
1,39913,15916116
1,40305,16072508
1,41995,16746482
1,41563,16574174
1,41711,16633391
1,44162,17610811
1,45505,18146223
1,45533,18157495
1,45732,18236582
1,45732,18236591
1,48056,19163366
1,4589,1829965
1,18638,7432478
1,21123,8423355
1,35116,14003304
1,35782,14268790
1,35782,14268918
1,44856,17887496
1,47779,19053298
1,50807,20260719
1,46461,18527249
1,46461,18527345
1,46461,18527626
1,46466,18529329
1,46466,18529574
1,47858,19084477
1,49292,19656394
1,50707,20220481
1,50888,20292917
1,6551,2612107
1,6551,2612104
1,6551,2612476
1,7619,3038260
1,9723,3876980
1,11323,4515116
1,11323,4515156
1,11323,4515308
1,11419,4553540
1,11419,4553740
1,12046,4803706
1,32588,12995201
1,32588,12995227
1,32588,12995364
1,41334,16482795
1,41334,16482818
1,21287,8488436
1,23418,9338427
1,23662,9435694
1,39935,15924865
1,40972,16338672
1,40972,16338740
1,40972,16338763
1,27112,10811354
1,27112,10811716
1,28975,11554644
1,33641,13415387
1,29126,11614711
1,29663,11829056
1,30882,12315048
1,35841,14292444
1,36942,14731716
1,40309,16074095
1,40309,16074343
1,40424,16120151
1,40449,16130076
1,42077,16779295
1,45646,18202320
1,45646,18202381
1,45646,18202605
1,45646,18202678
1,50479,20129642
1,50479,20129720
1,50818,20265014
1,51821,20664938
1,51824,20666038
1,51824,20666184
1,51824,20666202
1,51966,20722837
1,45165,18010783
1,4487,1789028
1,1523,607163
1,1529,609842
1,2018,804426
1,2018,804466
1,16828,6710598
1,23773,9479868
1,12360,4928602
1,14137,5637255
1,22637,9027089
1,23711,9455235
1,23711,9455406
1,31552,12581949
1,31552,12582031
1,31552,12582072
1,31857,12703779
1,33801,13479033
1,43349,17286320
1,44128,17596986
1,44876,17895224
1,44876,17895449
1,46378,18494351
1,42089,16784214
1,44119,17593611
1,44036,17560538
1,42440,16924020
1,42442,16925020
1,43093,17184247
1,44815,17870959
1,44120,17593701
1,44120,17593982
1,44120,17594067
1,44594,17783057
1,44663,17810379
1,46020,18351754
1,46343,18480258
1,47224,18831550
1,47231,18834746
1,49045,19557934
1,48439,19316266
1,47583,18974859
1,50029,19950303
1,50029,19950485
1,50029,19950506
1,50029,19950512
1,51983,20729570
1,48614,19386237
1,48944,19517669
1,48946,19518385
1,48947,19518762
1,50222,20027304
1,50222,20027341
1,52096,20774417
1,52096,20774774
1,300,119340
1,300,119525
1,1273,507600
1,2705,1078568
1,2705,1078578
1,5689,2268428
1,6695,2669644
1,6695,2669849
1,8650,3449407
1,14845,5919668
1,14972,5970297
1,15204,6062653
1,21898,8732197
1,18751,7477466
1,20234,8068559
1,20234,8068883
1,21013,8379399
1,20907,8337151
1,26165,10433911
1,26296,10486162
1,26726,10657581
1,26726,10657708
1,26869,10714706
1,33068,13186806
1,34092,13595018
1,28212,11250038
1,29712,11848388
1,30090,11999064
1,30090,11999140
1,31295,12479548
1,34684,13830929
1,34684,13830955
1,34684,13831048
1,34684,13831130
1,34684,13831175
1,31367,12508235
1,31367,12508383
1,31787,12675680
1,31829,12692486
1,31829,12692534
1,31829,12692710
1,12184,4858486
1,15664,6246105
1,15306,6103426
1,15633,6233883
1,15633,6233900
1,30212,12047619
1,30212,12047813
1,31305,12483470
1,30932,12334823
1,30932,12334822
1,32064,12786121
1,32064,12786473
1,36996,14753194
1,37083,14787740
1,37608,14997257
1,37628,15005050
1,37628,15005297
1,39289,15667284
1,39424,15721194
1,39424,15721234
1,39424,15721459
1,46214,18428924
1,46214,18428945
1,46238,18438454
1,33936,13532800
1,33936,13532915
1,34181,13630557
1,34235,13652036
1,41136,16404138
1,41903,16709981
1,41903,16710032
1,42326,16878423
1,47480,18933850
1,47215,18828194
1,47797,19060471
1,48057,19163813
1,50424,20107675
1,50424,20107881
1,51398,20496092
1,12323,4913945
1,924,368526
1,2819,1123861
1,2819,1124178
1,7715,3076254
1,6787,2706224
1,3022,1205183
1,3670,1463252
1,3670,1463502
1,3672,1464184
1,6505,2593760
1,6505,2593865
1,9431,3760860
1,9429,3759963
1,10808,4309703
1,10808,4310112
1,10548,4206187
1,10548,4206206
1,10548,4206303
1,10839,4321993
1,10839,4322110
1,11506,4588100
1,11753,4686751
1,14937,5956232
1,14495,5780083
1,14495,5780160
1,15600,6220679
1,15600,6220847
1,15600,6220908
1,15492,6177852
1,18741,7473261
1,18587,7411703
1,8344,3327388
1,8682,3461935
1,8682,3461946
1,8531,3401791
1,8832,3521752
1,8832,3521913
1,8834,3522816
1,8834,3522827
1,13312,5308428
1,8930,3561077
1,9395,3746407
1,9632,3840794
1,9632,3840994
1,9939,3963444
1,9939,3963460
1,10324,4116613
1,10324,4116944
1,12569,5011902
1,12736,5078562
1,12180,4857152
1,14973,5970638
1,15189,6056954
1,15670,6248787
1,12893,5141257
1,12961,5168388
1,14041,5598972
1,16342,6516652
1,14412,5746852
1,14731,5874400
1,15627,6231654
1,18432,7350228
1,16752,6680048
1,27150,10826679
1,7950,3170079
1,8779,3500534
1,8528,3400494
1,8701,3469729
1,8701,3469760
1,8331,3322174
1,8337,3324486
1,8337,3324523
1,8342,3326348
1,8342,3326667
1,11921,4753675
1,9624,3837763
1,10443,4164176
1,10443,4164231
1,10443,4164375
1,12078,4816409
1,16754,6680817
1,16754,6681194
1,17174,6848271
1,18739,7472445
1,18739,7472430
1,23053,9192805
1,20688,8249730
1,20688,8249744
1,19147,7635351
1,19147,7635365
1,19147,7635404
1,20640,8230459
1,20640,8230546
1,20640,8230780
1,18552,7398005
1,18552,7398087
1,18826,7507176
1,15229,6072816
1,17180,6850728
1,20831,8306771
1,29718,11850704
1,29821,11891663
1,29821,11891894
1,30682,12235252
1,30682,12235292
1,30682,12235294
1,32641,13016314
1,51212,20422150
1,51212,20422233
1,51250,20437011
1,51250,20437213
1,51265,20443157
1,51560,20561020
1,51672,20605432
1,51672,20605651
1,51672,20605662
1,52121,20784405
1,28861,11509135
1,36580,14587100
1,36580,14587200
1,29073,11593692
1,31715,12646955
1,33637,13413598
1,33637,13413705
1,29078,11595612
1,30092,11999966
1,30705,12244242
1,29910,11927236
1,29910,11927353
1,30888,12317369
1,29525,11773863
1,29526,11774017
1,32386,12914805
1,31025,12371711
1,35443,14133666
1,35951,14336306
1,30899,12321753
1,30912,12327103
1,30211,12047321
1,30999,12361458
1,31825,12690890
1,30305,12084885
1,31109,12405622
1,31350,12501705
1,31373,12510923
1,30336,12097056
1,31307,12484208
1,31307,12484321
1,31991,12756975
1,31010,12365764
1,31303,12482811
1,31881,12713214
1,31003,12363026
1,33371,13307447
1,31297,12480418
1,33097,13198002
1,33172,13228170
1,34902,13918072
1,31987,12755316
1,31987,12755625
1,33547,13377523
1,33547,13377856
1,32089,12796288
1,38846,15490876
1,33699,13438441
1,35024,13966724
1,33555,13380732
1,33555,13380760
1,33555,13380878
1,35033,13970212
1,34751,13857897
1,35451,14136907
1,36630,14606990
1,38304,15274597
1,38304,15274659
1,38352,15293832
1,38847,15491319
1,35518,14163839
1,35519,14163963
1,34183,13631293
1,34216,13644375
1,34349,13697393
1,36992,14751471
1,36992,14751512
1,36995,14752634
1,37240,14850300
1,37111,14798889
1,37867,15100272
1,38464,15338586
1,38464,15338591
1,39004,15553993
1,41296,16467670
1,44607,17788242
1,40019,15958460
1,40019,15958571
1,40269,16058280
1,41825,16678892
1,42080,16780578
1,41802,16669565
1,45730,18235721
1,42909,17110905
1,42935,17121390
1,42935,17121542
1,44201,17626327
1,45012,17949613
1,45186,18018868
1,45186,18018897
1,45469,18131733
1,45469,18131818
1,45428,18115449
1,46158,18406722
1,45431,18116604
1,46157,18406335
1,45470,18132069
1,45534,18157592
1,45534,18157605
1,46596,18581355
1,35635,14210359
1,36627,14606061
1,36627,14606102
1,35948,14334987
1,38872,15500967
1,40081,15983244
1,36024,14365620
1,36101,14396122
1,38985,15546355
1,39807,15873892
1,39807,15873942
1,39807,15874146
1,36413,14520500
1,36628,14606279
1,36628,14606466
1,37897,15112306
1,37897,15112411
1,37897,15112448
1,36768,14661903
1,36768,14662090
1,36961,14739084
1,36961,14739179
1,36961,14739282
1,37338,14889515
1,38307,15275975
1,37480,14945852
1,37480,14945981
1,37548,14973197
1,37898,15112605
1,39596,15789741
1,39596,15789911
1,39215,15638022
1,42417,16914858
1,38013,15158727
1,38318,15280125
1,40085,15984784
1,40085,15984800
1,38651,15413065
1,5289,2109060
1,5845,2330812
1,5845,2330838
1,6290,2508078
1,6283,2505353
1,6575,2621809
1,7271,2899495
1,8995,3586813
1,10547,4205941
