#run,lumi,evt
1,11665,332939
1,11474,294612
1,11517,303259
1,11517,303314
1,11696,339147
1,11785,356928
1,11722,344253
1,11727,345309
1,11738,347486
1,11738,347546
1,11738,347592
1,11897,379297
1,12020,403914
1,12028,405482
1,12042,408291
1,12046,409076
1,12278,455473
1,12426,485051
1,11943,388579
1,12270,453926
1,12130,425938
1,12412,482389
1,12340,467880
1,12444,488613
1,12993,98594
1,12995,99000
1,12639,27639
1,13355,170926
1,13355,170938
1,13457,191254
1,13101,120123
1,13351,170090
1,13351,170107
1,13351,170125
1,13398,179424
1,11994,398788
1,11967,393354
1,11998,399449
1,12013,402581
1,12063,412508
1,12129,425718
1,12158,431465
1,12177,435376
1,12210,441815
1,12227,445315
1,12112,422244
1,12198,439422
1,12237,447374
1,12287,457272
1,12401,480188
1,12397,479201
1,12397,479240
1,12405,480967
1,12499,499675
1,12421,484076
1,12828,65439
1,5246,49068
1,5397,79309
1,5758,151580
1,5762,152380
1,5779,155642
1,5779,155690
1,5805,160930
1,5798,159446
1,5798,159545
1,5798,159593
1,6970,393836
1,7032,406344
1,7094,418620
1,7067,413293
1,7037,407224
1,7086,417198
1,7079,415797
1,7081,416074
1,7081,416147
1,7124,424701
1,7113,422561
1,8619,223602
1,8738,247442
1,8738,247534
1,8624,224737
1,8634,226731
1,8645,228973
1,8843,268545
1,8886,277028
1,8977,295215
1,8977,295247
1,8977,295346
1,10001,197
1,10027,5352
1,10053,10507
1,10068,13431
1,10132,26223
1,9076,315088
1,9602,420248
1,9621,424064
1,10605,120838
1,10860,171879
1,10674,134654
1,10982,196315
1,11094,218714
1,11436,287131
1,11386,277035
1,11201,240192
1,11419,283645
1,11565,312901
1,11565,312905
1,11565,312956
1,11577,315285
1,11577,315325
1,11633,326437
1,10827,165354
1,10786,157053
1,10918,183440
1,10935,186945
1,10895,178914
1,11056,211052
1,4705,440831
1,4179,335755
1,4299,359734
1,4384,376607
1,4711,442096
1,8895,278864
1,8752,250337
1,7069,413607
1,9963,492519
1,16853,370470
1,16589,317729
1,16538,307498
1,16627,325237
1,16678,335491
1,16725,344853
1,16703,340418
1,5997,199390
1,6002,200212
1,7705,40829
1,8670,233819
1,8670,233823
1,8670,233965
1,8015,102841
1,8159,131694
1,8027,105389
1,12945,88930
1,13078,115517
1,13105,120939
1,13028,105584
1,13036,107079
1,13082,116338
1,13551,210140
1,12297,459306
1,12239,447747
1,12243,448521
1,12243,448570
1,12300,459822
1,12300,459964
1,12377,475344
1,12372,474216
1,12372,474253
1,12372,474326
1,12431,486081
