#run,lumi,evt
278167,1756,3177651333
278349,455,816848477
278349,473,848105923
278167,797,1438220174
278308,324,498747649
278167,99,47112332
278167,2152,3809458198
278509,396,557815206
278240,662,1289232723
278315,331,495180269
278167,695,1238919704
278808,620,1157479052
278310,667,884172068
278808,586,1095283705
278406,258,340514439
278770,210,412992771
278345,639,1104962768
278167,1649,3000086614
280194,224,357235203
279766,141,267102044
279116,213,370428701
279116,161,269558570
279716,1283,2231026696
278875,463,824849764
279716,1436,2528754948
278874,4,7431246
280018,332,565010245
278874,304,586544679
280191,17,32299311
280191,283,521030441
279931,215,258492194
279588,102,73290436
278962,103,78526012
279658,72,111645631
279588,996,1740728992
279654,1060,2023040013
280385,1672,3076104917
278969,446,694625553
279588,1098,1939984099
279653,193,242473426
279766,1547,2701334206
278822,191,281790352
280249,1186,2099740535
280015,59,102375352
278975,546,856605137
278969,1412,2457414026
280249,1100,1968913476
278969,1224,2108302869
278975,507,800529175
278969,133,132160405
278975,262,433115354
278969,699,1147055805
279794,788,1326451980
279823,148,166027868
279841,295,444418106
279794,376,568310857
279667,512,820244862
279931,2405,4147446846
279931,2478,4269662651
279667,789,1339527390
279841,220,306433116
279823,200,261620500
279794,600,974569632
279841,910,1538530941
279667,773,1311170482
280363,186,298523258
280330,749,1431700104
280330,15,29232413
279667,575,932309391
279823,293,424054599
279658,485,870029951
279841,1419,2484581162
279823,212,281622599
279966,194,239945053
279931,593,955905039
279716,353,656488876
279694,1999,3586290004
279694,550,1001151583
279115,365,550412899
279694,682,1251628868
279694,1160,2153811716
281693,1315,2471708994
281693,2054,3731940224
282735,588,1174434167
282735,1434,2669770417
282735,253,510488497
282800,156,278986599
282814,528,1030530787
282922,41,70188790
282922,67,121763865
283052,18,29345453
283270,655,1018480224
283270,900,1457827072
283270,288,403532762
283270,769,1235036659
283283,1141,2095980711
283283,338,696678847
283306,254,455751438
283306,70,130606349
281693,2050,3724792553
281693,2071,3763623746
281707,359,453533303
281707,982,1611501069
283359,122,185112442
283359,152,229373123
283408,461,758138341
283408,1426,2479126564
283408,1176,2016106544
283408,1757,3051016838
283408,1147,1963360650
283408,947,1599503560
283408,1157,1982863137
283408,2366,4030443373
283453,173,199358781
283453,312,440769816
283453,471,692919272
283453,475,697795401
283453,366,528603737
283478,395,550712962
283682,141,257252326
283685,302,288892648
283820,1485,2614611064
283820,87,129617865
283820,521,916306195
283830,567,1018706790
283865,61,102771314
283865,747,1310280793
281707,767,1202471437
281727,802,1345492161
281727,1174,1987056340
281727,1333,2240748330
281727,19,32474960
283877,236,431309302
283877,683,1289567662
283885,612,1122145415
283885,195,347987886
283885,1322,2311268289
283885,1458,2504319015
283885,98,177994256
283934,919,1585773602
283934,257,411540508
283934,432,710434273
283946,481,677798332
283946,419,565974034
283946,1086,1780512593
283946,1315,2216764844
284014,25,42712293
284014,204,355666594
281797,1926,3231627653
281797,735,1107120391
281797,531,728250285
282033,114,61709763
282037,1248,2206992868
282037,120,238671645
282092,905,1420595376
282092,1023,1636382984
284036,77,135740108
284036,188,325210367
284037,309,577842541
284037,152,289077535
284038,6,10579513
284042,115,185432875
275338,108,185267798
274968,540,1008257617
274315,327,694667179
275371,331,652855925
275913,112,232518979
276282,548,933637287
275782,384,710367039
276243,279,502351179
277070,581,1090015527
277072,288,494848480
277127,87,166118129
278770,754,1456071358
279694,1459,2697883713
280191,377,697569682
282037,1432,2479095679
281707,961,1571197568
283884,541,594864205
283946,836,1307899913
275345,335,673461805
274335,630,1191177829
274388,1350,2428039955
276242,881,1692668822
276363,625,1115049101
276437,1223,2232205074
277168,90,160786300
276935,591,915387623
278808,1096,1922706978
279716,999,1798691563
283270,1019,1677482952
283306,264,471036681
283877,1041,1887493221
283934,12,19475103
